aror,asd,variable,color
0.15760444,-1.1930497,Wetlands,#2ca02c
0.4068293,-1.3050183,Journal of Great Lakes Research,#2ca02c
4.429146,8.34051,Journal of Empirical Legal Studies,#d62728
7.110433,-5.197192,Biometrical Journal,#2ca02c
0.7555837,-3.472017,Chemometrics and Intelligent Laboratory Systems,#2ca02c
0.75476044,-3.0509558,Nir News,#2ca02c
0.84007925,-2.9118602,Journal of Sensory Studies,#d62728
0.5739525,-3.5515113,Journal of Near Infrared Spectroscopy,#2ca02c
-3.8365345,3.1607344,Journal of Quality Technology,#2ca02c
0.8183947,-3.6514025,Lwt - Food Science and Technology,#2ca02c
-3.8486552,3.4008214,Quality and Reliability Engineering International,#1f77b4
4.4605913,-3.2361617,International Journal of Food Microbiology,#2ca02c
-3.8631263,3.4467273,"Advances in Latent Variables - Methods, Models and Applications",#2ca02c
0.85098577,-2.775183,International Journal of Food Science and Technology,#2ca02c
0.80468106,-2.9568577,Food Research International,#2ca02c
9.282307,-4.2515903,Missouri medicine,#ff7f0e
0.9738639,-5.694366,Journal of Molecular Modeling,#2ca02c
2.6815312,-4.9929385,Nature Structural & Molecular Biology,#2ca02c
2.7482972,-5.027476,Current Opinion in Structural Biology,#2ca02c
2.68482,-5.089309,Acta Crystallographica Section D-biological Crystallography,#2ca02c
2.7058237,-5.096169,Protein Science,#2ca02c
2.4654968,-5.0745583,Journal of Computer-aided Molecular Design,#2ca02c
2.4260569,-5.1154785,Microscopy and Microanalysis,#1f77b4
5.7814107,-3.425455,The Pan African medical journal,#ff7f0e
6.8055353,-3.4354696,BMC International Health and Human Rights,#ff7f0e
2.1054876,7.9336467,Chinese Journal of Communication,#d62728
3.5504732,7.576042,Critical Studies in Television: The International Journal of Television Studies,#9467bd
3.9463632,7.609833,Capital & Class,#d62728
4.776623,7.7293267,Cultural Anthropology,#d62728
-10.450563,4.9901247,international workshop on data mining and audience intelligence for advertising,#1f77b4
-10.132234,5.1804676,Foundations and Trends in Information Retrieval,#1f77b4
-2.462228,4.7794704,Journal of Accounting Research,#d62728
-2.5378556,4.892237,Journal of Accounting and Economics,#d62728
3.7905228,-6.0192113,Review of Financial Studies,#d62728
-2.503079,4.941792,The Accounting Review,#d62728
-1.1516019,1.2487417,Geopolitics,#d62728
-1.196358,1.2049023,Geografie,#d62728
-1.071762,1.2557999,Journal of Cultural Geography,#d62728
-1.2021407,1.1084018,Environment and Planning D-society & Space,#d62728
-1.0755955,1.2661929,Dialogues in human geography,#d62728
-10.15576,0.702161,international conference on digital image processing,#1f77b4
-10.545938,-0.050703518,european workshop on visual information processing,#1f77b4
1.5271462,-5.1656504,Biochemistry and Molecular Biology Education,#2ca02c
9.948963,-9.328451,Archives of Orthopaedic and Trauma Surgery,#ff7f0e
9.347232,-10.082137,Hand,#ff7f0e
9.8433,-9.135571,Journal of Pediatric Orthopaedics B,#ff7f0e
9.955474,-9.265836,Foot and Ankle Specialist,#ff7f0e
9.810525,-9.178195,Acta Orthopaedica et Traumatologica Turcica,#ff7f0e
8.182115,-7.63316,Italian journal of anatomy and embryology,#2ca02c
-8.670952,2.4554389,iranian conference on electrical engineering,#1f77b4
-9.236609,2.850219,international symposium on artificial intelligence,#1f77b4
-8.336032,2.5031586,international congress on technology communication and knowledge,#1f77b4
-8.551553,3.0781307,international symposium on intelligent systems and informatics,#1f77b4
-8.989686,2.7710745,international conference on intelligent engineering systems,#1f77b4
11.993832,-1.1128122,Seminars in Neurology,#ff7f0e
12.028548,-1.0997139,The Neurohospitalist,#ff7f0e
9.774197,1.9606714,Learning and Motivation,#d62728
9.874728,2.1680422,Animal Learning & Behavior,#d62728
10.475504,3.0749936,Psychology of Learning and Motivation,#d62728
-4.9408364,-3.942415,simulation of adaptive behavior,#1f77b4
10.371237,2.6018646,European Journal of Cognitive Psychology,#d62728
10.025364,2.2530239,Journal of Experimental Psychology: Animal Behavior Processes,#d62728
10.244531,2.7904706,Experimental Psychology,#d62728
9.686666,2.6569,The Open Psychology Journal,#d62728
9.915312,3.0677285,Dyslexia,#d62728
-9.895117,4.4188724,conferencia latinoamericana en informatica,#1f77b4
-11.297054,3.6609993,international conference on rfid,#1f77b4
-9.87355,4.5827875,Clei Electronic Journal,#1f77b4
-9.927581,1.8725388,Computer and Information Science,#1f77b4
-6.2559786,5.298656,international conference www internet,#1f77b4
12.106762,-0.98508704,Acta Neurologica Belgica,#ff7f0e
10.203475,-0.06267671,Trends in Psychiatry and Psychotherapy,#d62728
10.375306,0.09088066,Schizophrenia Research: Cognition,#d62728
1.5243304,-1.3047746,Journal of Fish Biology,#2ca02c
1.1634011,-3.497199,Microchemical Journal,#2ca02c
1.5690707,-0.7576799,Mammal Review,#2ca02c
12.261256,-11.723907,Experimental Dermatology,#2ca02c
9.469901,-9.259743,Unfallchirurg,#ff7f0e
6.753242,-7.327018,World Journal of Pediatrics,#ff7f0e
-5.5669518,-3.6729472,Siam Journal on Applied Dynamical Systems,#2ca02c
-0.97447354,-1.595494,Journal of Hydroinformatics,#1f77b4
9.980736,0.15837812,Psychiatry and Clinical Neurosciences,#d62728
9.139294,1.005701,Clinical psychological science,#d62728
8.841738,1.8358289,Journal of Police and Criminal Psychology,#d62728
12.088011,-0.87771434,Orvosi Hetilap,#ff7f0e
12.190508,-0.88895327,Ideggyogyaszati Szemle-clinical Neuroscience,#ff7f0e
12.1326885,-0.9022937,Journal of Clinical Neurophysiology,#d62728
5.2887607,-6.933212,Biomedical Journal of Scientific and Technical Research,#ff7f0e
5.1557803,8.444407,Critical Social Policy,#d62728
8.2933,-3.4187407,Medical Humanities,#d62728
4.5717154,7.431482,Social Theory and Health,#d62728
6.156098,5.4002857,Teaching in Higher Education,#d62728
6.8027544,-4.8706965,Australian and New Zealand Journal of Medicine,#ff7f0e
6.1102233,-5.02634,Hormone and Metabolic Research,#2ca02c
5.9260945,-6.2325273,Prostaglandins,#2ca02c
5.8620543,-5.48675,Journal of Endocrinology,#2ca02c
6.714293,-8.153378,Nuclear Medicine Communications,#ff7f0e
6.3068414,-6.2640443,Clinical Nephrology,#ff7f0e
8.3217745,-1.7760636,Twin Research,#ff7f0e
8.555242,-1.3088009,Medicine Today,#ff7f0e
6.8877254,-5.4433937,Clinical Drug Investigation,#ff7f0e
5.338759,-5.636425,Breast Cancer Research,#ff7f0e
6.60995,-3.2926319,Prostaglandins Leukotrienes and Essential Fatty Acids,#2ca02c
5.96193,-6.1525154,International Journal of Rheumatic Diseases,#ff7f0e
6.0058875,-5.241899,International Journal of Endocrinology,#ff7f0e
2.2991512,-4.2882214,"Reproduction, Fertility and Development",#2ca02c
-7.91209,0.09140404,Biomechanics and Modeling in Mechanobiology,#1f77b4
7.7301855,-1.8377718,Journal of Developmental Origins of Health and Disease,#ff7f0e
-10.456254,5.425935,theory and applications of satisfiability testing,#1f77b4
-10.141374,5.491747,computational models of argument,#1f77b4
3.808411,9.353495,Law & Society Review,#d62728
5.641923,9.165768,Justice Quarterly,#d62728
5.317152,8.940984,Asian Journal of Criminology,#d62728
3.52801,9.022909,Regulation & Governance,#d62728
5.3978357,9.0406,Journal of Experimental Criminology,#d62728
6.0736117,5.789616,Canadian Journal of Education,#d62728
8.592372,3.0431325,Teaching of Psychology,#d62728
10.798524,1.9468274,Laterality,#d62728
7.915936,1.0508735,American Journal of Family Therapy,#d62728
6.496452,-7.423207,MedGenMed : Medscape general medicine,#ff7f0e
6.5469413,-4.3180804,Cancer Control,#ff7f0e
6.5590615,-8.479547,International Journal of Colorectal Disease,#ff7f0e
7.8389063,-9.408686,CardioVascular and Interventional Radiology,#ff7f0e
9.123696,2.05244,International Journal of Clinical and Health Psychology,#d62728
10.943826,0.33365965,Journal of Clinical and Experimental Neuropsychology,#d62728
9.404875,-3.1179533,Journal of Nursing Education and Practice,#ff7f0e
7.0151324,-6.7216763,Renal Failure,#ff7f0e
-3.4032974,6.728156,Journal of international business education,#d62728
10.601302,-0.21347009,Aging Neuropsychology and Cognition,#d62728
10.845184,-0.5053652,Archives of Clinical Neuropsychology,#d62728
9.091828,1.881196,Psychology of Religion and Spirituality,#d62728
6.9600945,-5.265195,Journal of epidemiology and global health,#ff7f0e
7.936545,0.98714155,Journal of Human Behavior in The Social Environment,#d62728
8.196267,-1.5721643,The international journal of mental health promotion,#ff7f0e
10.430995,-0.5956836,Applied Neuropsychology,#d62728
-7.5144973,7.6554303,Human IT: Journal for Information Technology Studies as a Human Science,#d62728
7.74673,-1.6916351,Journal of cultural diversity,#ff7f0e
7.7728796,-9.330925,Current Problems in Diagnostic Radiology,#ff7f0e
-7.342471,-2.6485505,Ima Journal of Management Mathematics,#d62728
-0.9869105,-0.015333885,Economic Systems Research,#d62728
-1.6634321,0.993482,Spatial Economic Analysis,#d62728
-4.343807,5.042133,International Journal of Society Systems Science,#d62728
-2.4679244,4.426594,Review of Quantitative Finance and Accounting,#d62728
7.2081285,-4.8287005,Therapeutic Innovation & Regulatory Science,#ff7f0e
7.297285,-2.1723988,Journal of Nutrition Education,#ff7f0e
6.470921,5.3126354,Journal of Teacher Education,#d62728
6.2561336,5.644811,Language arts,#d62728
6.3768377,5.5114555,Literacy Research and Instruction,#d62728
6.3653173,5.6186295,Reading Research Quarterly,#d62728
6.987246,5.073806,Journal of Research in Science Teaching,#d62728
6.5575786,5.4371705,Journal of Literacy Research,#d62728
6.5447326,5.2203503,American Educational Research Journal,#d62728
6.269275,5.637204,English Teaching-practice and Critique,#d62728
6.321371,5.502455,Teachers College Record,#d62728
4.30791,-6.1134157,Drug Research,#2ca02c
5.0640674,-8.655231,Endoscopy,#ff7f0e
5.089667,-8.694881,Revista Espanola De Enfermedades Digestivas,#ff7f0e
4.8859754,-8.986856,Gastroenterología y Hepatología,#ff7f0e
4.9786124,-8.842934,Best Practice & Research in Clinical Gastroenterology,#ff7f0e
5.2888837,-8.468851,Journal of Crohn's and Colitis,#ff7f0e
4.8302803,-5.549153,Journal of Leukocyte Biology,#2ca02c
5.923745,-8.126382,World Journal of Hepatology,#ff7f0e
4.1380024,7.8764753,Environmental Values,#d62728
3.6971493,8.155416,Citizenship Studies,#d62728
-3.2209122,0.9301194,ieee intelligent transportation systems,#1f77b4
-7.9828615,2.4708488,international computer engineering conference,#1f77b4
-9.915539,-0.058074232,"international conference on 3d imaging, modeling, processing, visualization & transmission",#1f77b4
9.601354,0.88939303,Clinical Child and Family Psychology Review,#d62728
4.7472677,8.48845,The Australian journal of emergency management,#1f77b4
-10.24978,2.4825222,conference information and communication technology,#1f77b4
-5.0859885,5.508482,Engineering Management Journal,#1f77b4
-9.470794,1.209312,Applied Mechanics and Materials,#1f77b4
-8.569323,2.9474802,International Journal of Electronic Security and Digital Forensics,#1f77b4
-7.403274,7.7300606,Collnet Journal of Scientometrics and Information Management,#1f77b4
-6.6691055,4.547328,"international conference on global security, safety, and sustainability",#1f77b4
7.678643,-4.5444794,Journal of pharmacy practice and research,#ff7f0e
5.2505717,-3.0202181,Public health action,#ff7f0e
6.7767673,-3.422034,Healthcare Infection,#ff7f0e
5.4217057,-3.9441662,International Journal of Infection Control,#ff7f0e
3.566103,-3.1982083,Journal of Food Protection,#2ca02c
9.640962,-3.43342,Nursing Research and Practice,#ff7f0e
6.2193174,-6.3767805,The Ochsner journal,#ff7f0e
7.302972,-6.528073,Journal of Research in Medical Sciences,#ff7f0e
6.2533054,-4.113252,Birth Defects Research Part A-clinical and Molecular Teratology,#ff7f0e
5.229339,-5.892787,Taiwanese Journal of Obstetrics & Gynecology,#ff7f0e
6.6530356,-5.4443274,Journal of Perinatal Medicine,#ff7f0e
7.5743957,-3.0243566,Sexual & Reproductive Healthcare,#ff7f0e
1.5846936,-2.698373,American Journal of Botany,#2ca02c
1.2503558,-2.0623655,Taxon,#2ca02c
1.1678244,-2.0090363,Kew Bulletin,#2ca02c
0.98793846,-1.752602,Nordic Journal of Botany,#2ca02c
1.1179146,-4.3270025,Planta,#2ca02c
-7.985842,-3.8720403,Internet Mathematics,#2ca02c
10.128219,3.3328826,American Scientist,#2ca02c
-8.018211,2.6665146,advances in information technology,#1f77b4
-8.058425,2.3412304,"Engineering Science and Technology, an International Journal",#1f77b4
8.473712,-6.790292,International Journal of Bio-medical Computing,#1f77b4
8.361362,-7.042521,Journal of Interventional Cardiology,#ff7f0e
5.0402308,-5.706108,British Journal of Pharmacology,#2ca02c
7.0773335,-5.7841563,Fundamental & Clinical Pharmacology,#ff7f0e
8.321966,-7.092021,Revista Espanola De Cardiologia,#ff7f0e
7.5089264,-4.9879503,Clinical Autonomic Research,#ff7f0e
11.325792,-0.5373326,CNS Drugs,#ff7f0e
7.915342,-3.2118237,Clinical investigation,#ff7f0e
5.514964,-5.507643,Pharmacology & Therapeutics,#2ca02c
6.43232,-5.953958,Vascular Health and Risk Management,#ff7f0e
8.1045685,-7.122365,The Cardiology,#ff7f0e
-0.21995175,-0.6998423,Food Security,#d62728
-9.094178,1.7598534,Information Technology Journal,#1f77b4
-8.90957,3.1551406,International Journal of Electronics and Telecommunications,#1f77b4
-8.221964,2.74143,Journal of King Saud University - Computer and Information Sciences archive,#1f77b4
-9.028032,2.5857038,International Journal of Physical Sciences,#2ca02c
-10.435517,2.685766,Frontiers of Computer Science in China,#1f77b4
-3.2639468,6.6698,Strategic Direction,#d62728
-11.133434,4.558898,international xml database symposium,#1f77b4
8.749895,3.1891916,New Ideas in Psychology,#d62728
7.0482006,-2.3780313,Current obesity reports,#ff7f0e
12.24972,-11.728038,"Photodermatology, Photoimmunology and Photomedicine",#ff7f0e
8.261529,3.039384,Aula Abierta,#9467bd
4.322917,8.291109,International Journal of Sociology and Social Policy,#d62728
7.9559975,0.7107644,Journal of Social Work,#d62728
8.330196,-2.9308279,International Journal of Health Care Quality Assurance,#ff7f0e
0.84941417,-1.1120069,Society & Animals,#d62728
4.6162963,8.9968605,Terrorism and Political Violence,#d62728
3.6985095,8.832739,European Foreign Affairs Review,#d62728
9.326663,1.4895955,Journal of contextual behavioral science,#d62728
6.201589,3.1380987,Irish Educational Studies,#d62728
6.370242,5.1698217,European Journal of Teacher Education,#d62728
8.237919,-7.0290337,Blood Pressure,#ff7f0e
5.142507,-6.568702,Internal Medicine,#ff7f0e
9.659941,-5.1009316,Medicina-buenos Aires,#ff7f0e
7.8790784,-2.6199658,Current Opinion in Pediatrics,#ff7f0e
6.4922576,-2.963878,Aids Research and Treatment,#ff7f0e
8.62581,-6.4751763,American journal of disaster medicine,#ff7f0e
-9.199177,4.7753534,acm workshop on networked systems for developing regions,#1f77b4
6.0186443,5.2145495,The Reference Librarian,#1f77b4
9.128959,-3.3836544,Evidence Based Library and Information Practice,#1f77b4
-7.689241,8.050078,Bulletin of The American Society for Information Science and Technology,#1f77b4
-9.021801,3.9997396,Journal of e-Learning and Knowledge Society - Italian Version,#9467bd
-12.973788,1.8335844,international teletraffic congress,#1f77b4
-2.9894822,9.230567,Cuadernos de Turismo,#d62728
-1.5090867,0.93428934,Investigaciones Regionales - Journal of Regional Research,#d62728
7.028705,-7.2946806,Seminars in Pediatric Surgery,#ff7f0e
6.896373,-7.5792427,Pediatric Endosurgery and Innovative Techniques,#ff7f0e
7.7424974,-3.6675708,BMC Emergency Medicine,#ff7f0e
-8.526382,2.8274617,International Journal of Future Computer and Communication,#1f77b4
3.6769557,-8.302574,"Clinical Lymphoma, Myeloma & Leukemia",#ff7f0e
3.7419822,-8.027331,Journal of Hematology & Oncology,#2ca02c
3.610062,-8.059571,Blood Cancer Journal,#ff7f0e
3.64055,-8.372667,Current Hematologic Malignancy Reports,#ff7f0e
3.6753185,-8.33349,The Lancet Haematology,#ff7f0e
8.961679,-6.207875,Current Anesthesiology Reports,#ff7f0e
9.627683,-3.4944746,American Journal of Nursing,#ff7f0e
9.655342,-3.2953062,MCN: The American Journal of Maternal/Child Nursing,#ff7f0e
9.404104,-2.9777164,Gender & Development,#ff7f0e
9.466384,-3.2940118,Journal of The American Academy of Nurse Practitioners,#ff7f0e
8.780637,-0.8729393,Children's Health Care,#ff7f0e
9.240741,-1.6350148,Research on Aging,#d62728
8.418749,-3.6865892,Climacteric,#ff7f0e
6.173028,-6.443503,The Journal of community and supportive oncology,#ff7f0e
8.125719,-4.413794,Complementary Therapies in Medicine,#ff7f0e
5.5244975,-5.557967,Cancer Detection and Prevention,#ff7f0e
2.619251,-2.3343403,Parasitology Research,#2ca02c
8.106341,-4.535625,Focus on Alternative and Complementary Therapies,#ff7f0e
9.3752575,-1.7158735,Journal of Aging Research,#ff7f0e
6.4583845,-5.854018,Annales D Endocrinologie,#ff7f0e
-3.2899644,3.2074711,Statistics in Biosciences,#2ca02c
-2.9552507,9.445161,Journal of Heritage Tourism,#d62728
-4.208307,6.143331,International Journal of Knowledge-based Development,#d62728
-0.7398292,-1.772374,Environmental Engineering and Management Journal,#2ca02c
-2.962869,9.731762,Tourism planning and development,#d62728
5.9169793,-6.350773,Journal of Pediatric Hematology Oncology,#ff7f0e
